2011,Arizona Diamondbacks,414000,5850000,5436000
2000,Pittsburgh Pirates,205000,5625000,5420000
1999,Cincinnati Reds,200000,5615428,5415428
2000,Oakland Athletics,200500,5600000,5399500
1996,Boston Red Sox,109000,5500000,5391000
1994,Baltimore Orioles,109000,5500000,5391000
1994,Atlanta Braves,109000,5500000,5391000
1997,Chicago Cubs,150000,5500000,5350000
1998,Tampa Bay Devil Rays,170000,5500000,5330000
1995,New York Yankees,109000,5400000,5291000
1993,California Angels,109000,5375000,5266000
1994,Chicago White Sox,50000,5300000,5250000
1994,New York Yankees,109000,5350000,5241000
1995,Los Angeles Dodgers,109000,5300000,5191000
1992,New York Yankees,109000,5300000,5191000
1993,Minnesota Twins,109000,5300000,5191000
1994,Minnesota Twins,109000,5300000,5191000
1998,Cincinnati Reds,170000,5300000,5130000
2007,Washington Nationals,380000,5500000,5120000
1998,San Diego Padres,170000,5275000,5105000
2009,Florida Marlins,400000,5500000,5100000
1993,Baltimore Orioles,109000,5200000,5091000
1994,San Francisco Giants,109000,5166666,5057666
1993,New York Yankees,0,5050000,5050000
1994,Boston Red Sox,109000,5155250,5046250
2007,Pittsburgh Pirates,380000,5400000,5020000
1994,Seattle Mariners,109000,5100000,4991000
1994,Texas Rangers,109000,5100000,4991000
1996,Kansas City Royals,109000,5051250,4942250
1996,Houston Astros,109000,5050000,4941000
1995,Colorado Rockies,109000,5019382,4910382
1995,California Angels,109000,5000000,4891000
1994,Kansas City Royals,109000,5000000,4891000
1993,Kansas City Royals,109000,5000000,4891000
1996,California Angels,109000,5000000,4891000
1992,Texas Rangers,109000,5000000,4891000
1998,New York Mets,170000,5050000,4880000
1994,Cincinnati Reds,109000,4975000,4866000
1997,Milwaukee Brewers,150000,5000000,4850000
1997,Kansas City Royals,150000,5000000,4850000
2011,Tampa Bay Rays,414900,5250000,4835100
1998,Anaheim Angels,170000,5000000,4830000
1998,Oakland Athletics,170000,5000000,4830000
1998,Milwaukee Brewers,170000,5000000,4830000
1999,Oakland Athletics,200000,5000000,4800000
1999,Detroit Tigers,200000,5000000,4800000
2000,Milwaukee Brewers,200000,5000000,4800000
1993,Pittsburgh Pirates,109000,4900000,4791000
1995,Milwaukee Brewers,109000,4875000,4766000
1993,Boston Red Sox,109000,4875000,4766000
1992,Boston Red Sox,109000,4833333,4724333
1997,St. Louis Cardinals,150000,4850000,4700000
1994,Oakland Athletics,109000,4800000,4691000
1996,Los Angeles Dodgers,109000,4800000,4691000
1992,Pittsburgh Pirates,109000,4800000,4691000
1995,Kansas City Royals,109000,4800000,4691000
1993,Texas Rangers,109000,4800000,4691000
1996,Chicago Cubs,109000,4750000,4641000
1993,San Francisco Giants,109000,4750000,4641000
2005,Tampa Bay Devil Rays,316000,4916667,4600667
1999,Kansas City Royals,200000,4800000,4600000
2010,Pittsburgh Pirates,400000,5000000,4600000
1996,Pittsburgh Pirates,109000,4700000,4591000
1995,San Diego Padres,109000,4658334,4549334
1994,Florida Marlins,109000,4625000,4516000
1994,St. Louis Cardinals,109000,4600000,4491000
1997,San Diego Padres,125000,4575000,4450000
1995,Cleveland Indians,109000,4550000,4441000
1995,St. Louis Cardinals,109000,4525000,4416000
1994,Cleveland Indians,109000,4500000,4391000
1992,Detroit Tigers,109000,4500000,4391000
1992,Toronto Blue Jays,109000,4450000,4341000
1995,Pittsburgh Pirates,109000,4400000,4291000
1995,Chicago Cubs,109000,4400000,4291000
1992,California Angels,109000,4375000,4266000
1992,Cincinnati Reds,109000,4350000,4241000
1993,Los Angeles Dodgers,109000,4333333,4224333
1993,San Diego Padres,109000,4333333,4224333
1993,Detroit Tigers,109000,4333333,4224333
1992,Los Angeles Dodgers,115000,4333333,4218333
1996,San Diego Padres,109000,4300000,4191000
1992,Oakland Athletics,109000,4300000,4191000
1992,San Francisco Giants,109000,4275000,4166000
1994,Houston Astros,109000,4275000,4166000
1993,Houston Astros,109000,4250000,4141000
1994,Detroit Tigers,109000,4237500,4128500
1993,Florida Marlins,109000,4225000,4116000
1999,Minnesota Twins,200000,4300000,4100000
1992,Kansas City Royals,109000,4200000,4091000
1993,Oakland Athletics,109000,4200000,4091000
1992,Chicago Cubs,116000,4200000,4084000
1998,Minnesota Twins,170000,4250000,4080000
1993,Seattle Mariners,109000,4150000,4041000
2006,Florida Marlins,327000,4350000,4023000
1996,St. Louis Cardinals,109000,4100000,3991000
1992,San Diego Padres,109000,4075000,3966000
2000,Montreal Expos,200000,4125000,3925000
1994,Montreal Expos,109000,4025000,3916000
1993,Chicago White Sox,100000,4000000,3900000
1997,Anaheim Angels,150000,4000000,3850000
2000,Kansas City Royals,202500,4000000,3797500
1994,California Angels,109000,3875000,3766000
2007,Tampa Bay Devil Rays,380000,4125000,3745000
1994,Colorado Rockies,109000,3850000,3741000
1991,Toronto Blue Jays,100000,3791667,3691667
1991,Los Angeles Dodgers,115000,3800000,3685000
1991,San Francisco Giants,100000,3750000,3650000
1992,Seattle Mariners,109000,3750000,3641000
1996,New York Mets,109000,3725000,3616000
1991,Minnesota Twins,105000,3700000,3595000
2011,Kansas City Royals,414000,4000000,3586000
1994,Los Angeles Dodgers,109000,3650000,3541000
1992,Chicago White Sox,109000,3650000,3541000
1991,Kansas City Royals,100000,3625000,3525000
1994,San Diego Padres,109000,3633333,3524333
1991,Cincinnati Reds,100000,3600000,3500000
1997,Montreal Expos,150000,3615000,3465000
1991,California Angels,105000,3550000,3445000
1994,Pittsburgh Pirates,109000,3550000,3441000
1991,Chicago White Sox,100000,3500000,3400000
1993,Philadelphia Phillies,100000,3500000,3400000
1991,Oakland Athletics,105000,3500000,3395000
1992,Milwaukee Brewers,109000,3500000,3391000
1994,Milwaukee Brewers,109000,3500000,3391000
1991,New York Yankees,100000,3420000,3320000
1992,Baltimore Orioles,109000,3415000,3306000
2000,Minnesota Twins,200000,3500000,3300000
1992,Minnesota Twins,109000,3400000,3291000
1991,Pittsburgh Pirates,105000,3350000,3245000
1992,Montreal Expos,109000,3348333,3239333
1991,Montreal Expos,103500,3333333,3229833
1991,Chicago Cubs,100000,3325000,3225000
1991,Texas Rangers,105000,3300000,3195000
1991,Baltimore Orioles,100000,3275000,3175000
1991,Boston Red Sox,100000,3250000,3150000
1993,Milwaukee Brewers,109000,3250000,3141000
1991,Milwaukee Brewers,140000,3243333,3103333
1990,Milwaukee Brewers,100000,3200000,3100000
1992,Philadelphia Phillies,109000,3200000,3091000
1992,Atlanta Braves,109000,3183333,3074333
1991,New York Mets,100000,3166667,3066667
1996,Montreal Expos,109000,3050000,2941000
1993,Montreal Expos,109000,3000000,2891000
1993,St. Louis Cardinals,109000,3000000,2891000
1995,Montreal Expos,109000,3000000,2891000
1999,Montreal Expos,200000,3000000,2800000
1994,Philadelphia Phillies,109000,2875000,2766000
1986,New York Mets,60000,2800000,2740000
1990,Minnesota Twins,100000,2816667,2716667
1999,Pittsburgh Pirates,0,2700000,2700000
1989,Los Angeles Dodgers,68000,2766667,2698667
1989,Minnesota Twins,68000,2766666,2698666
1991,St. Louis Cardinals,100000,2791666,2691666
1992,St. Louis Cardinals,109000,2791667,2682667
1991,San Diego Padres,100000,2750000,2650000
2013,Houston Astros,480000,3000000,2520000
1990,Boston Red Sox,100000,2600000,2500000
1989,Kansas City Royals,68000,2515362,2447362
1998,Pittsburgh Pirates,170000,2600000,2430000
1990,Los Angeles Dodgers,100000,2513703,2413703
1991,Cleveland Indians,100000,2500000,2400000
1991,Philadelphia Phillies,100000,2500000,2400000
1990,New York Yankees,100000,2500000,2400000
1989,Baltimore Orioles,68000,2466667,2398667
1989,New York Mets,68000,2416667,2348667
1991,Houston Astros,100000,2412500,2312500
1989,Boston Red Sox,68000,2354748,2286748
1988,St. Louis Cardinals,62500,2340000,2277500
1989,Chicago Cubs,68000,2340000,2272000
1998,Detroit Tigers,170000,2425000,2255000
1990,Oakland Athletics,100000,2350000,2250000
1988,Kansas City Royals,62500,2305000,2242500
1988,Philadelphia Phillies,62500,2250000,2187500
1989,St. Louis Cardinals,62500,2240000,2177500
1990,Kansas City Royals,100000,2255000,2155000
1988,Boston Red Sox,62500,2214865,2152365
1990,San Francisco Giants,100000,2250000,2150000
1989,New York Yankees,68000,2200000,2132000
1997,Pittsburgh Pirates,150000,2266667,2116667
2008,Florida Marlins,390000,2500000,2110000
1991,Detroit Tigers,100000,2200000,2100000
1988,New York Mets,62500,2160714,2098214
1989,Pittsburgh Pirates,68000,2150000,2082000
1988,Baltimore Orioles,62500,2142904,2080404
1986,Philadelphia Phillies,60000,2136666,2076666
1985,Philadelphia Phillies,60000,2130300,2070300
1987,Philadelphia Phillies,62500,2127333,2064833
1987,Boston Red Sox,62500,2110000,2047500
1989,Montreal Expos,68000,2104889,2036889
1989,Milwaukee Brewers,68000,2100000,2032000
1990,Cincinnati Reds,100000,2125000,2025000
1988,Chicago Cubs,62500,2070000,2007500
1990,Chicago Cubs,100000,2100000,2000000
1990,Detroit Tigers,100000,2100000,2000000
1987,New York Mets,62500,2060714,1998214
1987,Kansas City Royals,62500,2055000,1992500
1991,Atlanta Braves,110000,2100000,1990000
1988,Los Angeles Dodgers,62500,2050000,1987500
1990,St. Louis Cardinals,100000,2083333,1983333
1987,Baltimore Orioles,62500,2044757,1982257
1985,New York Mets,60000,2028571,1968571
1990,Montreal Expos,100000,2055555,1955555
1991,Seattle Mariners,100000,2037500,1937500
1988,Atlanta Braves,62500,2000000,1937500
1988,New York Yankees,67000,2000000,1933000
1989,San Diego Padres,68000,2000000,1932000
1989,Atlanta Braves,68000,2000000,1932000
1988,Detroit Tigers,62500,1988000,1925500
1986,Boston Red Sox,60000,1984423,1924423
1989,Detroit Tigers,68000,1989000,1921000
1987,New York Yankees,62500,1975000,1912500
1990,Atlanta Braves,100000,2000000,1900000
1990,Philadelphia Phillies,100000,2000000,1900000
1990,San Diego Padres,100000,2000000,1900000
1990,Toronto Blue Jays,100000,2000000,1900000
1990,Houston Astros,100000,1987500,1887500
1986,St. Louis Cardinals,60000,1940000,1880000
1987,St. Louis Cardinals,62500,1940000,1877500
1990,New York Mets,100000,1966667,1866667
1987,Atlanta Braves,62500,1925000,1862500
1988,Toronto Blue Jays,62500,1900000,1837500
1989,Toronto Blue Jays,68000,1900000,1832000
1998,Montreal Expos,170000,2000000,1830000
1986,New York Yankees,60000,1886714,1826714
1990,California Angels,100000,1916667,1816667
1987,Los Angeles Dodgers,62500,1850000,1787500
1987,Detroit Tigers,62500,1850000,1787500
1986,Atlanta Braves,60000,1825000,1765000
1986,Pittsburgh Pirates,60000,1825000,1765000
1987,Chicago Cubs,62500,1800000,1737500
1989,Texas Rangers,68000,1800000,1732000
1985,New York Yankees,100000,1795704,1695704
1990,Cleveland Indians,100000,1750000,1650000
1990,Chicago White Sox,100000,1750000,1650000
1988,Minnesota Twins,62500,1666666,1604166
1987,Montreal Expos,62500,1666333,1603833
1988,Montreal Expos,70000,1666333,1596333
1993,Cleveland Indians,109000,1700000,1591000
1985,San Diego Padres,130000,1713333,1583333
1987,Oakland Athletics,62500,1633333,1570833
1989,Cleveland Indians,68000,1630000,1562000
1992,Houston Astros,109000,1650000,1541000
1986,Los Angeles Dodgers,60000,1600000,1540000
1990,Texas Rangers,100000,1633333,1533333
1989,Oakland Athletics,68000,1600000,1532000
1985,Atlanta Braves,120000,1625000,1505000
1985,St. Louis Cardinals,60000,1555000,1495000
1986,Toronto Blue Jays,60000,1533333,1473333
1986,Chicago Cubs,60000,1530000,1470000
1987,Toronto Blue Jays,62500,1525000,1462500
1986,Montreal Expos,60000,1515000,1455000
1989,Cincinnati Reds,68000,1515000,1447000
1985,Baltimore Orioles,60000,1472819,1412819
1986,Kansas City Royals,60000,1471429,1411429
1989,California Angels,68000,1475000,1407000
1986,Minnesota Twins,60000,1450000,1390000
1987,San Diego Padres,62500,1450000,1387500
1989,Philadelphia Phillies,68000,1450000,1382000
1990,Seattle Mariners,100000,1475000,1375000
1988,Milwaukee Brewers,62500,1400000,1337500
1988,California Angels,62500,1400000,1337500
1989,Seattle Mariners,68000,1400000,1332000
1985,Houston Astros,60000,1350000,1290000
1985,Chicago Cubs,200000,1450000,1250000
1988,Oakland Athletics,62500,1300000,1237500
1989,Houston Astros,68000,1300000,1232000
1990,Baltimore Orioles,100000,1316667,1216667
1993,Colorado Rockies,109000,1325000,1216000
1985,Los Angeles Dodgers,60000,1270000,1210000
1987,Milwaukee Brewers,62500,1260000,1197500
1986,San Diego Padres,60000,1250000,1190000
1987,Chicago White Sox,62500,1250000,1187500
1985,Chicago White Sox,60000,1242333,1182333
1988,San Diego Padres,62500,1243333,1180833
1986,Oakland Athletics,60000,1233333,1173333
1987,Houston Astros,62500,1225000,1162500
1987,Minnesota Twins,152500,1310000,1157500
1990,Pittsburgh Pirates,100000,1250000,1150000
1986,Detroit Tigers,60000,1200000,1140000
1986,California Angels,60000,1200000,1140000
1985,Montreal Expos,60000,1200000,1140000
1988,Cincinnati Reds,62500,1200000,1137500
1987,Cincinnati Reds,62500,1200000,1137500
1989,Chicago White Sox,68000,1200000,1132000
1986,Baltimore Orioles,60000,1190000,1130000
1985,Milwaukee Brewers,60000,1176190,1116190
1989,San Francisco Giants,68000,1175000,1107000
1986,Milwaukee Brewers,60000,1160000,1100000
1986,Cincinnati Reds,60000,1150000,1090000
1987,Pittsburgh Pirates,62500,1150000,1087500
1986,Chicago White Sox,60000,1132652,1072652
1987,California Angels,62500,1133333,1070833
1986,Houston Astros,60000,1125000,1065000
1985,California Angels,60000,1100000,1040000
1986,Cleveland Indians,60000,1100000,1040000
1988,Houston Astros,62500,1100000,1037500
1987,Cleveland Indians,62500,1100000,1037500
1988,Cleveland Indians,67500,1100000,1032500
1985,Oakland Athletics,60000,1087500,1027500
1985,Pittsburgh Pirates,60000,1075000,1015000
1985,Cincinnati Reds,60000,1071429,1011429
1985,Detroit Tigers,76000,1083333,1007333
1985,Cleveland Indians,110000,1100000,990000
1985,Boston Red Sox,115000,1075000,960000
1985,Toronto Blue Jays,60000,1000000,940000
1988,Chicago White Sox,62500,1000000,937500
1988,Seattle Mariners,62500,990000,927500
1987,San Francisco Giants,62500,975000,912500
1985,Kansas City Royals,95000,1000000,905000
1992,Cleveland Indians,109000,950000,841000
1985,San Francisco Giants,60000,900000,840000
1986,San Francisco Giants,60000,900000,840000
1988,San Francisco Giants,70000,900000,830000
1986,Texas Rangers,60000,865000,805000
1988,Texas Rangers,62500,850000,787500
1988,Pittsburgh Pirates,62500,825000,762500
1987,Seattle Mariners,62500,750000,687500
1985,Minnesota Twins,60000,728571,668571
1985,Texas Rangers,60000,720000,660000
1985,Seattle Mariners,71600,690000,618400
1987,Texas Rangers,62500,620000,557500
1986,Seattle Mariners,60000,600000,540000
